"HGNC_Symbol","logFC","raw_P.value","adj_P.value"
"PARGP1",0.166699496278693,0.274038079229619,0.700381471778533
"TSPAN33",-0.120638404144066,0.274128400275333,0.700417097061121
"ZNF343",-0.156483545108201,0.274242816775348,0.700575878825232
"LGALS4",0.422419328776114,0.274486198984389,0.700968402920751
"POLG",-0.131478717905071,0.274553604973788,0.700968402920751
"FAM98A",-0.131156933663024,0.27460243843417,0.700968402920751
"STAG3L2",-0.11958083792215,0.274609948438884,0.700968402920751
"FAM41C",0.247665070330058,0.274630901203364,0.700968402920751
"ESD",-0.105090252485315,0.274710266679121,0.701002577087449
"ANKRD13B",-0.315679792237989,0.274923785865508,0.701094317325659
"GPA33",-0.20901826614246,0.274936673384648,0.701094317325659
"PHLDB2",-0.172400327709474,0.274982201848748,0.701094317325659
"DDX19A",-0.104999039413503,0.275003275766466,0.701094317325659
"SULT1A4",-0.116176571285695,0.275041219311051,0.701094317325659
"SULT1A3",-0.116176571285695,0.275041219311051,0.701094317325659
"UBTD2",-0.137910302230821,0.275046674753448,0.701094317325659
"LTBP2",0.17347149633355,0.275099244966864,0.701118905802584
"CDC73",0.133583713027403,0.275155200813341,0.701152113897832
"AAMP",-0.123397206720231,0.275324084496301,0.701351760107903
"WDR5B",0.14959999100712,0.275362363020202,0.701351760107903
"SUV39H1",-0.137016143099782,0.275478106898463,0.701431566252469
"CTBP2",0.190524956925272,0.275479582313554,0.701431566252469
"SPRY1",0.244868977425549,0.275575740979814,0.701514380770899
"SNORD30",-0.457101700014692,0.275598003024786,0.701514380770899
"FLOT2",0.272591126392348,0.275689158061378,0.701579646370149
"ZNF800",0.108209976489792,0.275724820790874,0.701579646370149
"SMC6",0.116936963310915,0.27575514904141,0.701579646370149
"ZNF232",-0.166697589756923,0.275864221344296,0.701579646370149
"JAM2",0.337718572820395,0.27591899433954,0.701579646370149
"ABCB6",-0.166091403381904,0.275959096263687,0.701579646370149
"WBP2NL",0.351758196795381,0.276005891902973,0.701579646370149
"CCNY",0.193904812351264,0.276053164394572,0.701579646370149
"CDAN1",-0.113928722098422,0.276258731281587,0.70184162452002
"ADAM28",0.147432062880388,0.276266124842512,0.70184162452002
"EFTUD2",-0.132841451163145,0.276285150340622,0.70184162452002
"ZNF112",0.572805610299842,0.276328495671206,0.701842582536695
"IFITM2",0.340798684419713,0.276431531362769,0.701919168913272
"SCIMP",-0.138920548798795,0.276444594931987,0.701919168913272
"PDE4D",-0.140102642972447,0.276568259583102,0.701999863520761
"MIR6513",0.226550916040836,0.276590982338594,0.701999863520761
"TPTEP1",0.192725041948414,0.27660530927021,0.701999863520761
"RPS21",-0.183526232212274,0.276718050452376,0.702135591545605
"HAPLN3",-0.166931987961427,0.276784943110108,0.702135591545605
"DFFB",-0.133308184353124,0.276857659034569,0.702135591545605
"ARL13A",0.377068670455166,0.27689917014845,0.702135591545605
"VPS51",-0.152894719894697,0.276916706301995,0.702135591545605
"SEC24A",0.104727399407866,0.277123765184554,0.702495572889793
"ZNF696",-0.16631892070223,0.277144696443114,0.702495572889793
"DUSP23",-0.142118649251613,0.277414861353475,0.703071271582259
"NELFB",-0.120602851282011,0.277532384509684,0.703176301859985
"DNAJC27-AS1",0.446931006228191,0.27759235409869,0.703176301859985
"NR1H3",-0.153226481588198,0.277612330697106,0.703176301859985
"DDX11L16",0.232844700980712,0.277734738993123,0.703176301859985
"GTF2F2",0.137322428615597,0.277750863010997,0.703176301859985
"DCLRE1A",0.185497922399136,0.277768547764985,0.703176301859985
"IDI2",-0.215894047954133,0.277874303290466,0.703176301859985
"EPN2",0.122886387335493,0.277898807680424,0.703176301859985
"ZNF445",0.128824099081781,0.277925244154563,0.703176301859985
"LINC00997",-0.245630653850717,0.277978016104032,0.703176301859985
"UGP2",0.133337233014432,0.278062278952064,0.703176301859985
"INTS6-AS1",0.245319899801063,0.278085046259881,0.703176301859985
"RPS24",0.277816653975457,0.2780904152391,0.703176301859985
"EIF3F",-0.153880851470133,0.278137300740626,0.703176301859985
"VPS16",-0.116278242241735,0.278145101403046,0.703176301859985
"SEMA4F",-0.196105498125389,0.278348061175342,0.703580506226872
"TBC1D3C",0.206734083456868,0.278504161824271,0.703866158012942
"LIPC",-0.210217731968709,0.278609355239865,0.703982489739184
"SCARB2",0.125937540688392,0.278661394038971,0.703982489739184
"RPS4Y1",-0.150836549877513,0.278685699388469,0.703982489739184
"TTC28-AS1",-0.167519841412612,0.278737929324679,0.703982489739184
"PLEKHA6",-0.311826764933423,0.278786839200117,0.703982489739184
"CLEC18C",0.303593201219673,0.278808786954988,0.703982489739184
"SNORD50B",0.388633184160878,0.278918788762419,0.704151390362495
"GCN1",-0.15430628468121,0.279044882808086,0.704209899632506
"RPL23A",-0.201854007911976,0.279070966351777,0.704209899632506
"ALG11",0.151501783464716,0.279130769256736,0.704209899632506
"GPATCH4",-0.148519569862711,0.279177458400078,0.704209899632506
"PP2D1",0.237195362317479,0.279180224049623,0.704209899632506
"ARSA",0.163806995673512,0.279200643444356,0.704209899632506
"SEC61B",-0.110519970791789,0.279245419824431,0.70421409408866
"SETD3",-0.108182384972772,0.279387746266042,0.704314606157376
"PPP1R15A",0.237287054684425,0.279433338513862,0.704314606157376
"ITGB2-AS1",0.117813904584881,0.279443409082512,0.704314606157376
"DPH3P1",-0.257315072649032,0.279505193361735,0.704314606157376
"CDH1",0.392751776877612,0.279526122432402,0.704314606157376
"STX10",0.161702560766715,0.279611342116433,0.704314606157376
"MIR22HG",0.174877697493345,0.27966289006998,0.704314606157376
"LGMN",-0.183195571627154,0.279680298587332,0.704314606157376
"RAB11FIP4",0.159835640431128,0.279745490057995,0.704314606157376
"MFGE8",-0.189329011106528,0.279759591327847,0.704314606157376
"TRIM64B",-0.240562565688887,0.27987552165699,0.704399998887871
"TMEM243",-0.141494133529209,0.279879759567913,0.704399998887871
"ARL6IP4",-0.125577040947554,0.279941105764172,0.704445851417653
"EPS15",0.134896226082255,0.280228109508456,0.704930732381304
"DPH1",-0.134221147479489,0.280263265341263,0.704930732381304
"CHAMP1",0.106012663653263,0.280429967161248,0.705096285446607
"UFSP2",-0.124286695577429,0.280470526968395,0.705096285446607
"ZHX1",0.108094364114809,0.280501754795644,0.705096285446607
"FAAP24",-0.17998559197188,0.280604889706082,0.705247002378696
"MFSD8",0.117494898443285,0.280655923626547,0.705266747156309
"LINC01061",0.138006443758971,0.280830594613502,0.705597128505914
"GTF3C4",0.122761111508237,0.281150493924014,0.705706170210028
"MAPKAPK2",0.18520522484234,0.281189396758336,0.705706170210028
"BABAM1",-0.114606948693983,0.281201882360089,0.705706170210028
"ACSS2",0.168742936367718,0.281228333559613,0.705706170210028
"FIG4",0.135354497849507,0.281275645809581,0.705706170210028
"SRP19",0.132015270900049,0.281299314025391,0.705706170210028
"MAN2A1",0.115973855397206,0.281365332278578,0.705706170210028
"EXOC5",0.108251092388013,0.281371508063627,0.705706170210028
"CUTC",0.119619942111034,0.28138193328432,0.705706170210028
"TBC1D3H",0.156825612821399,0.281393374119379,0.705706170210028
"CD1C",-0.144865728000164,0.281435655243549,0.705706170210028
"RABGGTA",-0.116285577455551,0.281546668945299,0.70587617660054
"TSR3",-0.1179249454055,0.281594850357408,0.705888625803851
"NDUFS4",0.208389050099752,0.281673365032882,0.705899965857951
"COA7",-0.180254371647582,0.281685807362687,0.705899965857951
"SPTSSA",-0.115500592094886,0.28186459023201,0.706225458617382
"MIR6506",0.207199323462433,0.281976191559567,0.706225458617382
"MTCH2",-0.117023895858344,0.281995460749164,0.706225458617382
"NOL6",-0.137257407359709,0.282115959934938,0.706225458617382
"TMEM234",0.213239935565691,0.282125472377684,0.706225458617382
"STOML1",0.150778652766706,0.282253021675669,0.706225458617382
"CRKL",0.163224172180819,0.282300067072006,0.706225458617382
"ABCC6P2",0.458003362049988,0.282310594547314,0.706225458617382
"SHB",-0.247591262161058,0.282346014686543,0.706225458617382
"TBC1D23",0.122155191291616,0.282353993502745,0.706225458617382
"VAV3",0.132737875011474,0.282387731776836,0.706225458617382
"FTH1",0.305951713422761,0.282419888150464,0.706225458617382
"SLC7A11",0.499286848293319,0.282421005001147,0.706225458617382
"TNNI2",0.168920605277471,0.282466969967784,0.706231084944814
"CHADL",-0.225467542252565,0.282549349265379,0.706231084944814
"TIMP2",0.244079727259581,0.282560101793102,0.706231084944814
"MYO9B",0.205028992781591,0.282618479462394,0.706231084944814
"XRN2",0.169163627946553,0.282639439346409,0.706231084944814
"PUS10",0.147126095918709,0.282693520706355,0.706258177916428
"ITIH2",0.350306664004372,0.282777238112582,0.706359291532484
"SF3B3",-0.148136626718177,0.282942526115095,0.706655903231591
"ZBTB41",0.119414153257529,0.282998515204856,0.706655903231591
"CCR8",0.243838691853317,0.283075432468915,0.706655903231591
"HLA-DQA1",-0.139170337738668,0.283097686542058,0.706655903231591
"PARD6A",-0.176289778926598,0.283194958721937,0.706655903231591
"SNORD79",-0.422712808199101,0.283228035720213,0.706655903231591
"LRRC46",0.250808118128678,0.283248533793785,0.706655903231591
"SPOCK2",-0.201869872255433,0.283248725400197,0.706655903231591
"GEM",0.504605664486241,0.283345802531119,0.706655903231591
"CCDC90B",0.122071918715344,0.283394944011776,0.706655903231591
"BMS1P4",0.212055209289555,0.283410417470542,0.706655903231591
"FAM135A",0.151243985104658,0.283518103588565,0.706804747255132
"SLC9A1",0.142094149343562,0.283569376248742,0.70682468970654
"DDX31",-0.146302228931744,0.283625686777256,0.706848002288239
"ZNF92",0.158116987529414,0.283665278253913,0.706848002288239
"PPP1R35",0.117217387341953,0.283724729332977,0.706875868267574
"PWWP2B",-0.127601370551311,0.283799799745384,0.706875868267574
"YTHDC1",0.149848489714965,0.283806290198283,0.706875868267574
"MYCBP",0.148198775975222,0.283922988074374,0.707046682272998
"ABTB1",0.25627728186172,0.283961444576397,0.707046682272998
"ZNF302",0.197176751996194,0.284021433678781,0.707088263634997
"CTBP1",-0.13788645010985,0.284093832703014,0.707160722854471
"MMP15",-0.422419414978416,0.284204542529351,0.707257215074737
"PPIF",0.145017022303766,0.2843375736824,0.707317561629274
"GPR183",-0.155159923107358,0.284554400964909,0.707317561629274
"AMPH",0.277961010217295,0.284555767545736,0.707317561629274
"PKP2",-0.291726853177247,0.284560643167132,0.707317561629274
"ZNF844",0.177305338800616,0.284575664206721,0.707317561629274
"ZBTB14",0.111829881876752,0.284602668825165,0.707317561629274
"LZIC",0.135463658423307,0.284626420217655,0.707317561629274
"TADA1",-0.151094982878589,0.284676481581416,0.707317561629274
"MTMR4",0.122442963811305,0.284818324310808,0.707562358827794
"P2RY1",0.27260237126743,0.284886262663354,0.707623511913507
"MIR612",0.601082211026799,0.284985208255051,0.707754491980133
"PPARG",-0.494405478866714,0.285045177744634,0.707754491980133
"CCDC144A",0.377808787992439,0.285068985106973,0.707754491980133
"PXK",0.211900232323078,0.285218379096521,0.707900969798652
"BCCIP",-0.132620200919803,0.285242669130357,0.707900969798652
"PDIA6",-0.12705082881721,0.285259781465804,0.707900969798652
"CACNB1",-0.181549440850794,0.28530410488538,0.707900969798652
"TMEM176B",-0.142621220659954,0.285443437577867,0.707900969798652
"EBF1",0.19504102881796,0.285493675046299,0.707900969798652
"TMSB4Y",0.21926160266082,0.285506831308502,0.707900969798652
"NPM1",-0.176116580773467,0.2855750935693,0.707900969798652
"RENBP",0.144927840839752,0.285628316633721,0.707900969798652
"UNC13D",0.201859756667017,0.285698526447231,0.707900969798652
"IRS1",0.162933955914855,0.285757207985628,0.707900969798652
"PCYT1B",0.312689371294312,0.285775783688846,0.707900969798652
"SNORD47",-0.292576242070308,0.285808824128015,0.707900969798652
"ZNF718",0.164517469062295,0.285848230454819,0.707900969798652
"ANKS6",-0.173820063385301,0.285902155404288,0.707900969798652
"PPIE",-0.144301266062649,0.285996909962115,0.707900969798652
"SHISA9",0.110014752937728,0.285999796781749,0.707900969798652
"SLC12A4",0.119080898489121,0.286018822873751,0.707900969798652
"MLLT6",-0.198900521444612,0.286018902701645,0.707900969798652
"SPATA6",0.197899040176341,0.286035138355128,0.707900969798652
"TMEM161A",-0.190845461876308,0.286038104608247,0.707900969798652
"ZNF326",0.174252858942831,0.28630089665204,0.708444000290019
"THEM6",-0.154222714485756,0.286413573566125,0.70851726923286
"CYB5RL",-0.212943135780048,0.286417260239046,0.70851726923286
"TRMT6",-0.11391616908422,0.28662748211279,0.708895423363315
"PHLDB1",-0.48691527273713,0.286656928573203,0.708895423363315
"IKZF5",0.117125071499455,0.28675350481026,0.70902690698922
"EMID1",0.341428033640552,0.286832816988171,0.709115670150565
"RWDD2A",-0.206265224312558,0.286978094539784,0.709287452630862
"ADCK2",-0.121323519985148,0.287025153894156,0.709287452630862
"SLC33A1",0.110413655425431,0.287032573888209,0.709287452630862
"PADI4",0.26644113406441,0.287076980360017,0.709289880078735
"EID2",-0.1699645521171,0.287174488515276,0.70942348690389
"GNAT2",0.245630680420894,0.287274631439158,0.709503767159814
"CCDC91",-0.146290192846328,0.287293860413555,0.709503767159814
"ZNF362",-0.116007111226991,0.287404005870232,0.709668485545634
"RAD51B",-0.229663762962446,0.287456177410443,0.70968083400901
"COQ4",-0.116333478997912,0.287502523275131,0.70968083400901
"TRERF1",0.140978064563054,0.287539351014548,0.70968083400901
"RPGRIP1L",-0.198694995607959,0.287691835351446,0.70986552015484
"RBM11",-0.339352664562158,0.287775558104234,0.70986552015484
"RSAD2",0.183520502999858,0.287879178717579,0.70986552015484
"SORD",-0.119204438840342,0.287956447813291,0.70986552015484
"RABGAP1L",0.202922942777485,0.288017186706079,0.70986552015484
"RAI2",0.30281533792111,0.288074402123546,0.70986552015484
"PLXDC1",-0.182163401303755,0.288141542924486,0.70986552015484
"DPH7",-0.176987827171226,0.288168314571368,0.70986552015484
"FBXO44",-0.174998586190261,0.288191320467002,0.70986552015484
"RPS6KB1",0.104093636292903,0.288212746508111,0.70986552015484
"RBM28",-0.112047981311808,0.288267984729713,0.70986552015484
"RPS16",-0.176838598942841,0.288519355782236,0.70986552015484
"USP8",0.135718925179349,0.288592086590092,0.70986552015484
"SLC6A12",-0.259053913605875,0.288638309183141,0.70986552015484
"ZNF443",-0.19693331642927,0.288720062498046,0.70986552015484
"RPL7L1",-0.11662120039601,0.288720875695517,0.70986552015484
"SH3RF3-AS1",0.425330990772274,0.288722241151521,0.70986552015484
"SORCS2",-0.246180609638028,0.288733523645163,0.70986552015484
"JAM3",0.140171141231753,0.288755861359181,0.70986552015484
"KANSL1",0.138918566830905,0.288764969929341,0.70986552015484
"PTGES3L-AARSD1",-0.160650407474547,0.288847248254988,0.70986552015484
"PNRC1",0.237381974058624,0.288913206097589,0.70986552015484
"ZNF213",0.142824069945999,0.288914189840187,0.70986552015484
"NINJ2",0.159877091883928,0.288953322044968,0.70986552015484
"NAF1",-0.148048308229545,0.288954359738019,0.70986552015484
"JADE2",-0.137609889099342,0.288958138380794,0.70986552015484
"MOB3C",-0.115085879011058,0.289033333858326,0.70986552015484
"NDUFA10",-0.111680131553694,0.289045587559258,0.70986552015484
"DLEU2L",0.452165224966302,0.28918764543973,0.70986552015484
"HGS",0.153796432751692,0.289190129388414,0.70986552015484
"VAMP5",-0.122215856147867,0.289196693107691,0.70986552015484
"SPDYE7P",0.230649309746117,0.289203071861016,0.70986552015484
"ZNF577",0.163273972104155,0.289279326735976,0.70986552015484
"PRPF31",-0.12231781012686,0.28929494709418,0.70986552015484
"CPSF1",-0.141820584288689,0.289331525543081,0.70986552015484
"TRMT61B",-0.157282978692406,0.289352554989037,0.70986552015484
"LCORL",0.130875185720162,0.28953829225558,0.710018395573232
"SARAF",0.192144935741313,0.289587003678605,0.710018395573232
"THNSL2",0.424110528683614,0.28959815648666,0.710018395573232
"EXO5",-0.155144968331425,0.289655935911269,0.710018395573232
"CDON",0.337979334861549,0.289675681896658,0.710018395573232
"THAP9",0.204771248758153,0.289766461823865,0.710134341700075
"ECH1",-0.134203941016349,0.289937725474695,0.710390712613501
"RBBP8",0.161724155857456,0.289958055650435,0.710390712613501
"RBM15",0.113434682848624,0.290040718884845,0.710467663736706
"MXD4",-0.132199186067568,0.290103541092266,0.710467663736706
"NAALADL1",-0.144590054945033,0.290119953295202,0.710467663736706
"BMS1",-0.123913161131205,0.290209612389164,0.710580693863678
"PSAT1",-0.160699019224856,0.29034573479033,0.710613752902082
"ISY1-RAB43",0.168861200370883,0.290353629660126,0.710613752902082
"TRAF3IP3",-0.16380970579969,0.290423599905338,0.710678513985587
"GNL1",-0.14116921992705,0.290559025955959,0.710903404728076
"H6PD",0.135278846612409,0.290644302298212,0.711001078786224
"MIR7152",-0.488761825364967,0.290686004905988,0.711001078786224
"PRY2",0.434561717952269,0.290915180018677,0.711348585392974
"PRY",0.434561717952269,0.290915180018677,0.711348585392974
"TFR2",-0.193007763679221,0.291126808614235,0.711632873548801
"CEBPB-AS1",0.245022178147861,0.291140121696248,0.711632873548801
"TMCO4",-0.139492793816523,0.291237818712411,0.711632873548801
"VKORC1",-0.113115302230979,0.291370095596262,0.711632873548801
"RNASE6",0.214343649776016,0.291371076225158,0.711632873548801
"ZNF135",0.255486937898824,0.291402239027403,0.711632873548801
"ANP32B",-0.123577972556655,0.291451193443154,0.711632873548801
"KANK1",0.172465343956409,0.291461699811982,0.711632873548801
"NAP1L5",-0.254769675428938,0.29151068672187,0.711632873548801
"FAM107B",0.146938639623162,0.291554953256339,0.711634579570985
"DOT1L",-0.125354339611752,0.291618301993083,0.711669271716085
"CLDND1",0.117990604724393,0.291670285149143,0.711669271716085
"DCLRE1C",0.101669677557062,0.29186748300033,0.711971843985571
"INTS6",0.141666167803958,0.292061065187738,0.712330211216907
"TRIM50",0.448585700527822,0.292126734044645,0.712330211216907
"ZFP36L2",0.209131085324294,0.292152584326903,0.712330211216907
"RAB13",0.193111217645681,0.292188834036567,0.712330211216907
"RBP7",0.209656634384526,0.292305037229054,0.71250715984172
"TRIM52-AS1",-0.142213152113138,0.292386731162002,0.712509846141663
"HOXB4",-0.167444478615496,0.292417581913505,0.712509846141663
"TMEM41A",-0.124314120181137,0.292480624365119,0.712509846141663
"EIF3M",-0.122307283216834,0.292533455756991,0.712532279501146
"GNB5",0.114825226404434,0.292632048950072,0.71266615290748
"CDC20",-0.239569851879759,0.29281764773249,0.712882473540815
"HECTD1",0.125964000349067,0.292913504071244,0.712882473540815
"BTBD2",-0.127029753504121,0.292917864551454,0.712882473540815
"MEF2D",0.168774115443491,0.292939094061831,0.712882473540815
"ACO2",-0.119690796113874,0.293147034042425,0.713032006364282
"LINC01160",0.294284890905872,0.293198289168947,0.713032006364282
"ZNF341-AS1",-0.340506211540912,0.293200759985662,0.713032006364282
"HSPA1B",0.23609970811297,0.293202461817583,0.713032006364282
"ACTR2",0.23688288653773,0.293218806584357,0.713032006364282
"SLC37A4",-0.155805342030003,0.293326634258785,0.713148363253564
"KCNH7",0.403715846345901,0.293415747069036,0.713148363253564
"ZNF568",0.200907527141287,0.29348195367685,0.713148363253564
"BEX5",-0.265610749330499,0.293518092092683,0.713148363253564
"TMEM201",-0.186729658673335,0.293589464277198,0.713148363253564
"OBSL1",-0.525720465643087,0.29359082692049,0.713148363253564
"SGCB",-0.192300666441952,0.293672249223914,0.713148363253564
"MIR671",0.18860193686012,0.293746213240265,0.713148363253564
"SCLY",-0.16302677312342,0.293765494307274,0.713148363253564
"ADH5",-0.145964964318462,0.293831315129445,0.713148363253564
"DHX32",-0.114724225593895,0.293887450760925,0.713148363253564
"PIN1",-0.111396252408175,0.293891950702332,0.713148363253564
"SHKBP1",0.216477673869583,0.293938443864201,0.713148363253564
"TNPO2",-0.116582750066764,0.294004387204068,0.713148363253564
"CD200R1L",-0.414400350335957,0.294025037502841,0.713148363253564
"ZDHHC12",0.134062721276692,0.294104203920487,0.713148363253564
"THAP1",0.161607424604614,0.294135101855674,0.713148363253564
"TLDC2",-0.11751846880123,0.294199369436809,0.713148363253564
"GTF2IRD1",-0.563544823194519,0.294227647879093,0.713148363253564
"LRRC63",0.518216472150021,0.294250497844612,0.713148363253564
"JDP2",0.225380396182612,0.294253884341277,0.713148363253564
"TXNDC11",-0.107899844053878,0.294335388383943,0.713148363253564
"TRIM68",-0.119144819049634,0.294339914090684,0.713148363253564
"ITCH",0.154692764763078,0.29443415852613,0.713148363253564
"PMF1",-0.121596757297338,0.294441513420325,0.713148363253564
"TP53I11",0.222272886586452,0.294470312204203,0.713148363253564
"RASSF7",-0.136556120417097,0.294489145962121,0.713148363253564
"KIAA1958",0.164109794951046,0.294612189105032,0.713322205013161
"CR1L",0.348283731195772,0.294648274594331,0.713322205013161
"KDM2B",-0.116476970180687,0.294877353358628,0.713770997296951
"IRAK1BP1",0.236267178058389,0.294954140683752,0.713851079260394
"ERMP1",-0.118597880820439,0.295041174317733,0.713879430077967
"CD84",-0.153346734671742,0.29505326511916,0.713879430077967
"USP22",0.163873712753683,0.295130551775368,0.713960668349949
"SCYL3",0.120847126427474,0.29519337420107,0.714006896816271
"ARFGEF2",0.110213382042819,0.295335318628586,0.714244461723323
"PSMB6",-0.108376696556531,0.295527412406529,0.714603220466062
"TKTL1",-0.136450972695229,0.295910169886898,0.715422841168235
"NIPAL3",-0.111148003914906,0.296028646797409,0.71547056888731
"SIRT7",0.13899489261428,0.296139165250618,0.71547056888731
"TPSAB1",0.453638887297968,0.2961895343471,0.71547056888731
"OS9",0.192877877188344,0.296203554778935,0.71547056888731
"YPEL2",0.117272194996718,0.296220293023841,0.71547056888731
"LAMC1",0.15079117636656,0.296266691047578,0.71547056888731
"KLHL14",0.16701776751424,0.296280331085696,0.71547056888731
"MAP2K4P1",-0.412369557922543,0.2963738689316,0.71551473063125
"MYBPC2",-0.59387692674984,0.296518222595807,0.715727596849403
"LZTFL1",0.121434716786722,0.296565331518401,0.715735538567016
"EPB41",0.192544688049142,0.296871005100681,0.716223351787019
"RIOK1",-0.130398586882848,0.296871705764764,0.716223351787019
"CCDC85B",-0.170551200567837,0.296948362096278,0.716223351787019
"FKBPL",0.219755828124524,0.296953152683207,0.716223351787019
"ABCF3",-0.113976156279309,0.297018770337138,0.716223351787019
"MAMLD1",0.250945046729708,0.297112016817006,0.716223351787019
"SNORD19B",-0.595790929254353,0.297171844192993,0.716223351787019
"FAM151A",-0.400322393605306,0.297175635526026,0.716223351787019
"SEMA4A",0.228415844744869,0.297242672535829,0.716223351787019
"RARA",0.241989706315176,0.297274860770313,0.716223351787019
"POFUT2",0.113374649842852,0.297293640572792,0.716223351787019
"HSF1",-0.124133308397796,0.297492711631274,0.716503505226131
"SSR2",-0.136614836191367,0.29749765963289,0.716503505226131
"AMOTL1",-0.184309269305437,0.297641752034961,0.716744858873514
"NME4",-0.113878454463856,0.297697093857152,0.716772454460896
"RHOU",-0.111418521692854,0.29780284618441,0.716893887902263
"CYP27B1",-0.556617524515503,0.297835308148938,0.716893887902263
"TCEAL1",-0.173130493227807,0.297925330512252,0.716975876536442
"GADD45B",0.155119323881083,0.297957159907516,0.716975876536442
"GLG1",0.149329598897112,0.298196945781712,0.717404352367644
"EML3",-0.128798782016972,0.298223065542813,0.717404352367644
"ARL5A",0.121015878069948,0.298371764161502,0.717550706097464
"PLEKHG4",-0.209825931204119,0.298439970662958,0.717592342672968
"ZNF263",-0.11560005006352,0.298511326767096,0.717592342672968
"CACNA1C",-0.356133945847398,0.298522444370396,0.717592342672968
"ZNF271P",0.109622594531996,0.298564807200042,0.717592342672968
"PCM1",0.130012303342676,0.298658737348421,0.717712493136547
"KCTD19",-0.595666802422206,0.298741681777028,0.717715744910003
"TMEM205",-0.111980734119639,0.298747970469151,0.717715744910003
"LEKR1",0.711082194536405,0.298859908042026,0.717776974973734
"B3GALT4",0.127562413310062,0.298890129419885,0.717776974973734
"MIR6084",0.415395396002596,0.298905288586466,0.717776974973734
"CCDC66",0.14120776087389,0.299040387234448,0.717820061608712
"TMEM220-AS1",0.436916813831902,0.299205976990035,0.718038862939485
"LETMD1",-0.120071489132786,0.299234145955006,0.718038862939485
"PIGP",-0.216935972979431,0.299390085885855,0.71823828794207
"IPO8",0.111587602242408,0.299405197906058,0.71823828794207
"UGT8",0.173739728583257,0.299532489350116,0.718339138286656
"DDB1",-0.148504630673457,0.29953519473922,0.718339138286656
"STAT6",0.228911013243954,0.299625713964195,0.718450735744446
"AK5",-0.170172885559212,0.299910388588452,0.718922261110035
"SNORD97",-0.413435884589793,0.300089624615013,0.719105440330508
"OCM",-0.343052818778301,0.300129627686637,0.719105440330508
"IRAIN",0.302864263070618,0.300147303359315,0.719105440330508
"SH3BP5L",0.182262785155674,0.300185267030993,0.719105440330508
"HDHD2",-0.151940216223846,0.300206930183282,0.719105440330508
"MBTPS1",-0.128505725239915,0.300312814426377,0.719204692398463
"HAVCR1",0.377026293438632,0.300336427503974,0.719204692398463
"ENAM",-0.566737413530876,0.300434172136875,0.719333299279349
"ANGPT4",0.400587621989462,0.300482749097105,0.719344162941832
"SCAP",0.178111853599468,0.30064425763073,0.719400502048524
"TAF9",0.127611949404709,0.300745372845183,0.719443367336376
"TNFSF15",0.25874663450775,0.300852384629455,0.719443367336376
"TBC1D3L",0.198299336911259,0.300906189877103,0.719443367336376
"CIAPIN1",-0.112611571234428,0.301047031718795,0.719443367336376
"FKBP14",-0.169154332662143,0.301055747942853,0.719443367336376
"GTF3C3",-0.138981069913562,0.301127353745192,0.719443367336376
"TWSG1",0.160306135675555,0.301145944594117,0.719443367336376
"NOL3",-0.206997341803902,0.301159426063538,0.719443367336376
"PIM3",0.150847202449969,0.301208956679648,0.719443367336376
"PRRT1",-0.254509988411575,0.301320532008951,0.719443367336376
"PPRC1",-0.131501703085083,0.301322368728165,0.719443367336376
"MED20",-0.133165429842717,0.301340442517372,0.719443367336376
"SLC8A3",-0.340183663864513,0.301367287946708,0.719443367336376
"MCM7",-0.130506460175486,0.301405103629413,0.719443367336376
"MRPL14",-0.146599602456683,0.301569454272816,0.719640303408501
"SOWAHD",0.211315604267643,0.301577198095783,0.719640303408501
"PTTG1IP",0.180286989580101,0.301619781874287,0.719640303408501
"FCGRT",0.235201027117365,0.301690534810118,0.719703986503353
"RAB19",-0.392979697829607,0.301921607261138,0.719995595969705
"RBM3",-0.173723829034942,0.301945012390871,0.719995595969705
"ZNF345",0.147715025079008,0.302079603144688,0.7200687382824
"ZNF140",0.138723945664191,0.302102528852451,0.7200687382824
"GORAB",0.12828970540922,0.302254489938544,0.720140139678355
"TUSC1",-0.3779381668215,0.30229867253357,0.720140139678355
"JPX",0.230628520997149,0.30241178306176,0.720140139678355
"TTC39A",-0.390258673208499,0.302412314764962,0.720140139678355
"STX6",0.147962827940972,0.302426115312588,0.720140139678355
"KLHDC3",-0.113493707986867,0.302438326598027,0.720140139678355
"C1orf220",0.202042029033712,0.302446513909239,0.720140139678355
"NUF2",0.419413878643832,0.302524805865225,0.72016233260864
"PIAS3",-0.108364201062596,0.302578761944179,0.72016233260864
"OXA1L",-0.128149474898727,0.302617468268613,0.72016233260864
"SNHG6",-0.117023057452899,0.302710992978471,0.72016233260864
"ABCA7",0.189363312532288,0.302739431700024,0.72016233260864
"RAB42",0.503788127769062,0.302764462962136,0.72016233260864
"ALKBH5",-0.126592592420923,0.302887775429434,0.720350746048978
"SREK1",0.105627829985761,0.302994170801836,0.720482333999557
"ZDHHC5",0.149855024314648,0.303058705659793,0.720482333999557
"ARAP2",0.116482308590308,0.303285686585753,0.720691556669193
"SNORA66",-0.524583680341077,0.303307055409262,0.720691556669193
"ADCY4",0.199122023206598,0.303326821444966,0.720691556669193
"PSMC3IP",0.151102033220308,0.303359384142623,0.720691556669193
"ME3",-0.310884468606853,0.30343727887264,0.720691556669193
"SLC35E4",-0.24032205457069,0.303456872828439,0.720691556669193
